,freq_cancer,freq_non_cancer,pred_label,pred,label
0,0.8472837,0.15271625,Cancer,1,1
1,0.87257195,0.12742807,Cancer,1,1
2,0.91015065,0.0898494,Cancer,1,1
3,0.9605072,0.039492752,Cancer,1,1
4,0.99393255,0.0060674003,Cancer,1,1
5,0.998689,0.0013109897,Cancer,1,1
6,0.998302,0.0016980052,Cancer,1,1
7,0.99110365,0.008896324,Cancer,1,1
8,0.99197704,0.00802298,Cancer,1,1
9,0.8810979,0.11890211,Cancer,1,1
10,0.9602349,0.039765134,Cancer,1,1
11,0.99917597,0.0008239928,Cancer,1,1
12,0.9999354,6.455557e-05,Cancer,1,1
13,0.94981444,0.05018553,Cancer,1,1
14,0.9234121,0.07658786,Cancer,1,1
15,0.99047065,0.009529306,Cancer,1,1
16,0.69266397,0.30733606,Cancer,1,1
17,0.9976349,0.0023650806,Cancer,1,1
18,0.98771185,0.012288158,Cancer,1,1
19,0.6791568,0.32084325,Cancer,1,1
20,0.5925399,0.40746006,Cancer,1,1
21,0.79510236,0.20489766,Cancer,1,1
22,0.9089502,0.0910498,Cancer,1,1
23,0.9368289,0.06317104,Cancer,1,1
24,0.7838487,0.2161513,Cancer,1,1
25,0.5712961,0.42870387,Cancer,1,1
26,0.73435473,0.26564533,Cancer,1,1
27,0.89729804,0.10270195,Cancer,1,1
28,0.7076147,0.29238528,Cancer,1,1
29,0.88220644,0.11779363,Cancer,1,1
30,0.91137934,0.08862063,Cancer,1,1
31,0.9997733,0.00022673942,Cancer,1,1
32,0.9700917,0.029908339,Cancer,1,1
33,0.7775446,0.22245534,Cancer,1,1
34,0.999982,1.8025346e-05,Cancer,1,1
35,0.7123627,0.28763726,Cancer,1,1
36,0.9956807,0.0043192315,Cancer,1,1
37,0.90026075,0.099739246,Cancer,1,1
38,0.5737145,0.42628545,Cancer,1,1
39,0.99907637,0.000923577,Cancer,1,1
40,0.9933414,0.0066585746,Cancer,1,1
41,0.9998846,0.0001153814,Cancer,1,1
42,0.99989486,0.00010510694,Cancer,1,1
43,0.97393554,0.026064487,Cancer,1,1
44,0.7243922,0.2756078,Cancer,1,1
45,0.9408009,0.05919913,Cancer,1,1
46,0.8106985,0.1893015,Cancer,1,1
47,0.911404,0.08859594,Cancer,1,1
48,0.9893596,0.010640437,Cancer,1,1
49,0.78095245,0.2190475,Cancer,1,1
50,0.99994314,5.680267e-05,Cancer,1,1
51,0.9692105,0.030789444,Cancer,1,1
52,0.9996512,0.0003487844,Cancer,1,1
53,0.0015058246,0.99849415,Normal,0,0
54,0.80359495,0.19640508,Cancer,1,1
55,1.579667e-05,0.99998415,Normal,0,0
56,0.9965429,0.0034571094,Cancer,1,1
57,0.9343996,0.06560035,Cancer,1,1
58,0.9975478,0.0024522452,Cancer,1,1
59,0.98699373,0.013006233,Cancer,1,1
60,0.99954057,0.00045943708,Cancer,1,1
61,0.7071087,0.29289126,Cancer,1,1
62,0.9828719,0.017128149,Cancer,1,1
63,0.0004178362,0.9995821,Normal,0,0
64,0.99039537,0.009604665,Cancer,1,1
65,0.63628393,0.36371604,Cancer,1,1
66,0.885513,0.114486955,Cancer,1,1
67,0.8663359,0.13366401,Cancer,1,1
68,0.9887692,0.01123087,Cancer,1,1
69,0.6442151,0.35578486,Cancer,1,0
70,0.99971586,0.00028417204,Cancer,1,1
71,0.9937115,0.0062886067,Cancer,1,1
72,0.7887246,0.21127547,Cancer,1,1
73,0.7020217,0.29797825,Cancer,1,1
74,0.86824626,0.13175379,Cancer,1,1
75,0.95644087,0.043559182,Cancer,1,1
76,0.9762423,0.023757717,Cancer,1,1
77,0.9977048,0.0022951616,Cancer,1,1
78,0.7372428,0.26275724,Cancer,1,1
79,0.011155555,0.98884445,Normal,0,0
80,0.99841607,0.0015839121,Cancer,1,1
81,0.9996377,0.00036222246,Cancer,1,1
82,0.43175748,0.5682425,Normal,0,1
83,0.9999659,3.4067318e-05,Cancer,1,1
84,0.30157557,0.6984244,Normal,0,0
85,0.9971168,0.0028832022,Cancer,1,1
86,0.99989915,0.00010078509,Cancer,1,1
87,0.9854767,0.0145233525,Cancer,1,1
88,0.12133417,0.87866586,Normal,0,0
89,0.999666,0.00033401005,Cancer,1,1
90,0.99931705,0.000682901,Cancer,1,1
91,0.66771024,0.33228976,Cancer,1,1
92,0.9997837,0.0002163773,Cancer,1,1
93,0.0011802213,0.99881977,Normal,0,0
94,0.9947714,0.005228556,Cancer,1,1
95,0.9995291,0.00047087268,Cancer,1,1
96,0.9786391,0.021360902,Cancer,1,1
97,0.0020930066,0.99790704,Normal,0,0
98,0.96785986,0.03214008,Cancer,1,1
99,0.9924736,0.0075264648,Cancer,1,1
100,0.9990109,0.0009890895,Cancer,1,1
101,0.97619164,0.023808418,Cancer,1,1
102,0.99321634,0.006783651,Cancer,1,1
103,0.8132588,0.18674117,Cancer,1,1
104,0.98443145,0.015568579,Cancer,1,1
105,0.70278126,0.2972187,Cancer,1,1
106,0.98272115,0.017278837,Cancer,1,1
107,0.97572714,0.02427288,Cancer,1,1
108,0.9996879,0.00031207505,Cancer,1,1
109,0.99710184,0.002898142,Cancer,1,1
110,0.99795306,0.0020469625,Cancer,1,1
111,0.8432035,0.15679656,Cancer,1,1
112,0.996759,0.003241046,Cancer,1,1
113,0.99786997,0.0021300165,Cancer,1,1
114,0.991774,0.008225954,Cancer,1,1
115,0.9939037,0.0060963198,Cancer,1,1
116,0.9846836,0.015316478,Cancer,1,1
117,0.093566895,0.9064331,Normal,0,0
118,0.5506559,0.44934407,Cancer,1,1
119,0.95534575,0.044654295,Cancer,1,1
120,0.9401138,0.059886254,Cancer,1,1
121,0.99708337,0.0029166178,Cancer,1,1
122,0.99950445,0.0004955123,Cancer,1,1
123,0.99664474,0.003355328,Cancer,1,1
124,0.65200686,0.3479931,Cancer,1,1
125,0.9875213,0.012478785,Cancer,1,1
126,0.63846,0.36154008,Cancer,1,1
127,0.99892175,0.0010782202,Cancer,1,1
128,0.0008896213,0.9991104,Normal,0,0
129,0.99945337,0.00054663717,Cancer,1,1
130,0.9886601,0.011339931,Cancer,1,1
131,0.99925953,0.0007404372,Cancer,1,1
132,0.9941521,0.005847878,Cancer,1,1
133,0.63470733,0.36529267,Cancer,1,1
134,0.7895594,0.21044058,Cancer,1,1
135,0.82023746,0.1797625,Cancer,1,1
136,0.9935876,0.00641238,Cancer,1,1
137,0.9993291,0.0006709443,Cancer,1,1
138,0.9905724,0.009427621,Cancer,1,1
139,0.99558556,0.0044144597,Cancer,1,1
140,0.8915613,0.108438686,Cancer,1,1
141,0.99877995,0.0012200985,Cancer,1,1
142,2.75688e-05,0.99997246,Normal,0,0
143,0.9965668,0.0034332597,Cancer,1,1
144,0.90541154,0.09458848,Cancer,1,1
145,0.9757842,0.024215735,Cancer,1,1
146,0.7574708,0.24252921,Cancer,1,1
147,0.9965571,0.0034428954,Cancer,1,1
148,0.99615866,0.0038413135,Cancer,1,1
149,0.98592013,0.014079889,Cancer,1,1
150,0.9991124,0.00088751735,Cancer,1,1
151,0.85811394,0.14188607,Cancer,1,1
152,0.92900616,0.07099384,Cancer,1,1
153,0.00066687545,0.9993331,Normal,0,0
154,0.99994683,5.3149226e-05,Cancer,1,1
155,0.99576026,0.004239704,Cancer,1,1
156,0.9815544,0.018445646,Cancer,1,1
157,0.82153463,0.17846532,Cancer,1,1
158,0.99882025,0.0011797087,Cancer,1,1
159,0.9994186,0.000581459,Cancer,1,1
160,0.66375124,0.3362487,Cancer,1,1
161,0.95108473,0.048915286,Cancer,1,1
162,0.92855316,0.07144678,Cancer,1,1
163,0.99960536,0.00039468097,Cancer,1,1
164,0.9986965,0.0013035367,Cancer,1,1
165,0.8406327,0.15936735,Cancer,1,1
166,0.999742,0.00025802708,Cancer,1,1
167,0.9622667,0.037733324,Cancer,1,1
168,0.9981468,0.0018532887,Cancer,1,1
169,0.99557906,0.0044209403,Cancer,1,1
170,0.9819394,0.018060619,Cancer,1,1
171,0.95719326,0.04280676,Cancer,1,1
172,0.9997782,0.00022180771,Cancer,1,1
