,freq_cancer,freq_non_cancer,pred_label,pred,label
0,0.018742502,0.98125744,Normal,0,0
1,0.19342174,0.8065782,Normal,0,0
2,0.19163626,0.80836374,Normal,0,0
3,0.0030443508,0.99695563,Normal,0,0
4,0.008464088,0.9915359,Normal,0,0
5,0.006216086,0.99378395,Normal,0,0
6,0.023754738,0.9762453,Normal,0,0
7,0.05036899,0.949631,Normal,0,0
8,0.03783163,0.96216834,Normal,0,0
9,0.017437091,0.9825629,Normal,0,0
10,0.061899737,0.9381003,Normal,0,0
11,0.020105543,0.97989446,Normal,0,0
12,0.22538686,0.77461314,Normal,0,0
13,0.20579682,0.7942032,Normal,0,0
14,0.013823664,0.9861763,Normal,0,0
15,0.0022709884,0.997729,Normal,0,0
16,0.042616792,0.9573832,Normal,0,0
17,0.0028410263,0.997159,Normal,0,0
18,0.04266229,0.9573377,Normal,0,0
19,0.0009093454,0.9990907,Normal,0,0
20,0.19829892,0.80170107,Normal,0,0
21,0.0023690683,0.99763095,Normal,0,0
22,0.00762547,0.9923745,Normal,0,0
23,0.003359558,0.99664044,Normal,0,0
24,0.03901397,0.96098596,Normal,0,0
25,0.019009393,0.98099065,Normal,0,0
26,0.025706928,0.9742931,Normal,0,0
27,0.0006037114,0.9993963,Normal,0,0
28,0.012643997,0.987356,Normal,0,0
29,0.05147488,0.9485251,Normal,0,0
30,0.10713968,0.8928603,Normal,0,0
31,0.0015288413,0.9984712,Normal,0,0
32,0.02291119,0.97708875,Normal,0,0
33,0.06930402,0.930696,Normal,0,0
34,0.14534065,0.8546594,Normal,0,0
35,0.00808235,0.99191767,Normal,0,0
36,0.0346498,0.96535015,Normal,0,0
37,0.039792325,0.9602077,Normal,0,0
38,0.075012185,0.9249878,Normal,0,0
39,0.028096369,0.9719036,Normal,0,0
40,0.016399778,0.98360026,Normal,0,0
41,0.02786518,0.9721348,Normal,0,0
42,0.13565588,0.86434406,Normal,0,0
43,0.16428778,0.8357122,Normal,0,0
44,0.0054242704,0.99457574,Normal,0,0
45,0.105897844,0.8941022,Normal,0,0
46,0.017187966,0.982812,Normal,0,0
47,0.005385735,0.9946143,Normal,0,0
48,0.003663331,0.9963367,Normal,0,0
49,0.075438164,0.92456186,Normal,0,0
50,0.110887036,0.88911295,Normal,0,0
51,0.22256257,0.7774374,Normal,0,0
52,0.0023033647,0.9976966,Normal,0,0
53,0.01774115,0.9822588,Normal,0,0
54,0.08255413,0.9174459,Normal,0,0
55,0.009383491,0.9906165,Normal,0,0
56,0.0045561055,0.99544394,Normal,0,0
57,0.19237036,0.8076296,Normal,0,0
58,0.0046524857,0.99534756,Normal,0,0
59,0.037206497,0.9627935,Normal,0,0
60,0.00052792305,0.9994721,Normal,0,0
61,0.015273179,0.9847268,Normal,0,0
62,0.016573029,0.9834269,Normal,0,0
63,0.015774222,0.98422575,Normal,0,0
64,0.24421322,0.7557868,Normal,0,0
65,0.22470266,0.77529734,Normal,0,0
66,0.0006652935,0.99933463,Normal,0,0
67,0.0061995764,0.99380046,Normal,0,0
68,0.10470581,0.89529425,Normal,0,0
69,0.039239097,0.9607609,Normal,0,0
70,0.3423605,0.65763956,Normal,0,0
71,0.006401528,0.99359846,Normal,0,0
72,0.07273685,0.9272631,Normal,0,0
73,0.045497544,0.9545025,Normal,0,0
74,0.05146949,0.94853044,Normal,0,0
75,0.13677917,0.8632208,Normal,0,0
76,0.0010612534,0.99893874,Normal,0,0
77,0.013524971,0.98647505,Normal,0,0
78,0.018759636,0.98124033,Normal,0,0
79,0.019441307,0.9805587,Normal,0,0
80,0.0009872395,0.9990127,Normal,0,0
81,0.33916843,0.6608316,Normal,0,0
82,0.13697225,0.86302775,Normal,0,0
83,0.0033437412,0.9966563,Normal,0,0
84,0.056826346,0.94317365,Normal,0,0
85,0.0035711166,0.9964289,Normal,0,0
86,0.0018568884,0.9981431,Normal,0,0
87,0.009521595,0.9904784,Normal,0,0
88,0.079204984,0.92079496,Normal,0,0
89,0.012159651,0.98784035,Normal,0,0
90,0.08915916,0.9108408,Normal,0,0
91,0.19737276,0.80262727,Normal,0,0
92,0.18739764,0.81260234,Normal,0,0
93,0.05094051,0.94905955,Normal,0,0
94,0.09115846,0.9088415,Normal,0,0
95,0.021055488,0.97894454,Normal,0,0
96,0.021745518,0.97825444,Normal,0,0
97,0.082676254,0.9173237,Normal,0,0
98,0.013903603,0.98609644,Normal,0,0
99,0.03487609,0.9651239,Normal,0,0
100,0.0044112843,0.9955888,Normal,0,0
101,0.79523,0.20477003,Cancer,1,0
102,0.060242064,0.9397579,Normal,0,0
103,0.00084568694,0.9991543,Normal,0,0
104,0.0054329094,0.99456704,Normal,0,0
105,0.016896868,0.98310316,Normal,0,0
106,0.60680497,0.39319506,Cancer,1,0
107,0.0027638504,0.9972362,Normal,0,0
108,0.13354847,0.86645156,Normal,0,0
109,0.11267294,0.8873271,Normal,0,0
110,0.08033634,0.91966367,Normal,0,0
111,0.030202992,0.96979696,Normal,0,0
112,0.025418565,0.9745814,Normal,0,0
113,0.7553371,0.2446629,Cancer,1,0
114,0.01409673,0.98590326,Normal,0,0
115,0.006029643,0.9939704,Normal,0,0
116,0.0064959275,0.9935041,Normal,0,0
117,0.004863571,0.99513644,Normal,0,0
118,0.12692173,0.8730783,Normal,0,0
119,0.047677383,0.9523226,Normal,0,0
120,0.14902143,0.85097855,Normal,0,0
121,0.0031305768,0.9968694,Normal,0,0
122,0.016228896,0.9837711,Normal,0,0
123,0.016073564,0.98392636,Normal,0,0
124,0.14159387,0.8584061,Normal,0,0
125,0.40859854,0.59140146,Normal,0,0
126,0.62763286,0.3723671,Cancer,1,0
127,0.05285488,0.94714516,Normal,0,0
128,0.18613034,0.81386966,Normal,0,0
129,0.101637244,0.89836276,Normal,0,0
130,0.070721164,0.9292789,Normal,0,0
131,0.13048998,0.86951,Normal,0,0
132,0.0016243601,0.99837565,Normal,0,0
133,0.019179689,0.9808203,Normal,0,0
134,0.00064443453,0.9993556,Normal,0,0
135,0.010252457,0.9897475,Normal,0,0
136,0.026803901,0.97319615,Normal,0,0
137,0.13983569,0.86016434,Normal,0,0
138,0.11422918,0.8857708,Normal,0,0
139,0.005721826,0.9942782,Normal,0,0
140,0.10265439,0.89734554,Normal,0,0
141,0.0019786628,0.99802136,Normal,0,0
142,0.093406424,0.90659356,Normal,0,0
143,0.068693176,0.9313068,Normal,0,0
144,0.48646984,0.51353014,Normal,0,0
145,0.26722676,0.73277324,Normal,0,0
146,0.11266224,0.88733774,Normal,0,0
147,0.027818209,0.97218186,Normal,0,0
148,0.015256377,0.9847436,Normal,0,0
149,0.0011165811,0.9988834,Normal,0,0
150,0.0031438472,0.9968561,Normal,0,0
151,0.0025203642,0.9974796,Normal,0,0
152,0.030148081,0.9698519,Normal,0,0
153,0.19447011,0.8055299,Normal,0,0
154,0.011732508,0.9882675,Normal,0,0
155,0.08657778,0.91342217,Normal,0,0
156,0.054751296,0.9452487,Normal,0,0
157,0.05526571,0.94473433,Normal,0,0
158,0.0031659731,0.9968341,Normal,0,0
159,0.027965985,0.97203404,Normal,0,0
160,0.79335004,0.20664999,Cancer,1,0
161,0.0009801367,0.99901986,Normal,0,0
162,0.4681376,0.53186244,Normal,0,0
163,0.24226211,0.75773793,Normal,0,0
164,0.023849977,0.97615004,Normal,0,0
165,0.117608584,0.8823914,Normal,0,0
166,0.012363768,0.98763627,Normal,0,0
167,0.20904413,0.7909559,Normal,0,0
168,0.0074286223,0.9925714,Normal,0,0
169,0.13990577,0.8600943,Normal,0,0
170,0.020089176,0.97991085,Normal,0,0
171,0.59950465,0.4004954,Cancer,1,0
172,0.0042293216,0.99577063,Normal,0,0
173,0.05167878,0.9483213,Normal,0,0
174,0.036965262,0.9630347,Normal,0,0
175,0.05237354,0.9476264,Normal,0,0
176,0.40752873,0.5924713,Normal,0,0
177,0.07505111,0.92494893,Normal,0,0
178,0.09257543,0.9074245,Normal,0,0
179,0.074799374,0.92520064,Normal,0,0
180,0.44323504,0.55676496,Normal,0,0
181,0.007695924,0.992304,Normal,0,0
182,0.0022979008,0.99770206,Normal,0,0
183,0.0020288534,0.9979711,Normal,0,0
184,0.02151996,0.97848004,Normal,0,0
185,0.09223516,0.90776485,Normal,0,0
186,0.011993619,0.9880064,Normal,0,0
187,0.03157715,0.9684228,Normal,0,0
188,0.19665991,0.8033401,Normal,0,0
189,0.5094928,0.4905072,Cancer,1,0
190,0.0011733477,0.9988267,Normal,0,0
191,0.6012157,0.39878428,Cancer,1,0
192,0.04080894,0.959191,Normal,0,0
193,0.06796771,0.9320322,Normal,0,0
194,0.08276214,0.9172379,Normal,0,0
195,0.49272263,0.50727737,Normal,0,0
196,0.5418528,0.45814726,Cancer,1,0
197,0.07724239,0.9227576,Normal,0,0
198,0.011688212,0.9883118,Normal,0,0
199,0.22923422,0.7707658,Normal,0,0
200,0.5733732,0.42662683,Cancer,1,0
201,0.03381838,0.9661816,Normal,0,0
202,0.23915139,0.76084864,Normal,0,0
203,0.018629452,0.9813705,Normal,0,0
204,0.079545714,0.92045426,Normal,0,0
205,0.0073095253,0.9926905,Normal,0,0
206,0.002849331,0.9971507,Normal,0,0
207,0.060881738,0.93911827,Normal,0,0
208,0.07919011,0.92080986,Normal,0,0
209,0.02667331,0.9733267,Normal,0,0
210,0.060733046,0.9392669,Normal,0,0
211,0.108278915,0.8917211,Normal,0,0
212,0.019678557,0.98032147,Normal,0,0
213,0.007806311,0.9921937,Normal,0,0
214,0.14601836,0.8539817,Normal,0,0
215,0.24655399,0.75344604,Normal,0,0
216,0.012597132,0.9874028,Normal,0,0
217,0.018027645,0.9819724,Normal,0,0
218,0.24351342,0.7564866,Normal,0,0
219,0.14859276,0.85140723,Normal,0,0
220,0.41245404,0.58754593,Normal,0,0
221,0.35432118,0.6456789,Normal,0,0
222,0.03568336,0.96431667,Normal,0,0
223,0.17094325,0.8290567,Normal,0,0
224,0.2752564,0.7247436,Normal,0,0
225,0.008966783,0.99103326,Normal,0,0
226,0.11855464,0.88144535,Normal,0,0
227,0.007392132,0.99260795,Normal,0,0
228,0.027216297,0.97278374,Normal,0,0
229,0.014495607,0.9855043,Normal,0,0
230,0.0021610507,0.99783903,Normal,0,0
231,0.0013407009,0.99865925,Normal,0,0
232,0.0011315428,0.99886847,Normal,0,0
233,0.02958354,0.9704165,Normal,0,0
234,0.05706349,0.9429365,Normal,0,0
235,0.53091663,0.46908337,Cancer,1,0
236,0.060573872,0.93942606,Normal,0,0
237,0.00018486932,0.99981517,Normal,0,0
238,0.06641933,0.9335807,Normal,0,0
239,0.010118512,0.98988146,Normal,0,0
240,0.21781574,0.7821843,Normal,0,0
241,0.08866702,0.911333,Normal,0,0
242,0.18617643,0.8138236,Normal,0,0
243,0.004274631,0.9957254,Normal,0,0
244,0.17571525,0.82428473,Normal,0,0
245,0.03431714,0.96568286,Normal,0,0
246,0.039428826,0.9605711,Normal,0,0
247,0.2610461,0.7389539,Normal,0,0
248,0.058336042,0.9416639,Normal,0,0
249,0.46848536,0.5315146,Normal,0,0
250,0.0042549106,0.9957451,Normal,0,0
251,0.004636753,0.99536324,Normal,0,0
252,0.004419415,0.9955806,Normal,0,0
253,0.23399776,0.76600224,Normal,0,0
254,0.03185525,0.9681447,Normal,0,0
255,0.82315147,0.17684855,Cancer,1,0
256,0.078817934,0.92118204,Normal,0,0
257,0.14398621,0.8560138,Normal,0,0
258,0.00035726104,0.9996427,Normal,0,0
259,0.016917355,0.98308265,Normal,0,0
260,0.0153120905,0.98468786,Normal,0,0
261,0.1918818,0.8081182,Normal,0,0
262,0.06828357,0.9317164,Normal,0,0
263,0.04551425,0.9544858,Normal,0,0
264,0.40706986,0.59293014,Normal,0,0
265,0.13259912,0.8674009,Normal,0,0
266,0.19499318,0.8050068,Normal,0,0
267,0.0022496865,0.99775034,Normal,0,0
268,0.061269235,0.9387308,Normal,0,0
269,0.104081035,0.8959189,Normal,0,0
270,0.112915784,0.8870842,Normal,0,0
271,0.17965938,0.82034063,Normal,0,0
272,0.02537203,0.9746279,Normal,0,0
273,0.0023758395,0.9976242,Normal,0,0
274,0.03067084,0.96932924,Normal,0,0
275,0.015843285,0.98415667,Normal,0,0
276,0.0031104113,0.99688965,Normal,0,0
277,0.065930516,0.93406945,Normal,0,0
278,0.0039329086,0.9960671,Normal,0,0
279,0.024633927,0.9753661,Normal,0,0
280,0.042464435,0.95753556,Normal,0,0
281,0.0061767995,0.9938232,Normal,0,0
282,0.005460334,0.9945397,Normal,0,0
283,9.7056814e-05,0.99990296,Normal,0,0
284,0.04908543,0.95091456,Normal,0,0
285,0.018974708,0.9810253,Normal,0,0
286,0.018137526,0.9818625,Normal,0,0
287,0.06014832,0.9398517,Normal,0,0
288,0.87467974,0.1253203,Cancer,1,0
289,0.0332712,0.96672875,Normal,0,0
290,0.1840728,0.8159272,Normal,0,0
291,0.23485485,0.7651452,Normal,0,0
292,0.2417939,0.75820607,Normal,0,0
293,0.58973,0.41026998,Cancer,1,0
294,0.24327463,0.7567254,Normal,0,0
295,0.13981275,0.86018723,Normal,0,0
296,0.043868802,0.95613116,Normal,0,0
297,0.16190404,0.83809596,Normal,0,0
298,0.0044391234,0.9955609,Normal,0,0
299,0.16699354,0.83300644,Normal,0,0
300,0.006034604,0.99396545,Normal,0,0
301,0.00038284663,0.9996171,Normal,0,0
302,0.017955428,0.9820446,Normal,0,0
303,0.122367844,0.87763214,Normal,0,0
304,0.12785552,0.87214446,Normal,0,0
305,0.048971802,0.9510282,Normal,0,0
306,0.008888554,0.99111146,Normal,0,0
307,0.86042917,0.13957079,Cancer,1,0
308,0.00782919,0.9921708,Normal,0,0
309,0.016678268,0.9833218,Normal,0,0
310,0.0038277786,0.99617225,Normal,0,0
311,0.008957316,0.9910426,Normal,0,0
312,0.0034960634,0.99650395,Normal,0,0
313,0.011983063,0.98801696,Normal,0,0
314,0.06860008,0.93139994,Normal,0,0
315,0.10518485,0.8948151,Normal,0,0
316,0.026502274,0.9734977,Normal,0,0
317,0.12022828,0.87977177,Normal,0,0
318,0.014480358,0.98551965,Normal,0,0
319,0.0944518,0.90554816,Normal,0,0
320,0.06418869,0.93581134,Normal,0,0
321,0.024113638,0.97588634,Normal,0,0
322,0.20545505,0.7945449,Normal,0,0
323,0.20737737,0.7926226,Normal,0,0
324,0.023537153,0.9764629,Normal,0,0
325,0.044333853,0.9556661,Normal,0,0
326,0.00036434914,0.9996357,Normal,0,0
327,0.033904698,0.96609527,Normal,0,0
328,0.0031264413,0.99687356,Normal,0,0
329,0.0005271226,0.9994729,Normal,0,0
330,0.003789754,0.9962102,Normal,0,0
