"Sample","freq_cancer","freq_non_cancer","pred_label","pred","label"
"V1","1","0","cancer",1,0
"V2","0","1","non_cancer",0,0
"V3","0","1","non_cancer",0,0
"V4","0","1","non_cancer",0,0
"V5","0.2","0.8","non_cancer",0,0
"V6","0.2","0.8","non_cancer",0,0
"V7","0.2","0.8","non_cancer",0,0
"V8","0","1","non_cancer",0,0
"V9","0.2","0.8","non_cancer",0,0
"V10","0.2","0.8","non_cancer",0,0
"V11","0.2","0.8","non_cancer",0,0
"V12","0.2","0.8","non_cancer",0,0
"V13","0.2","0.8","non_cancer",0,0
"V14","0.2","0.8","non_cancer",0,0
"V15","0.2","0.8","non_cancer",0,0
"V16","0","1","non_cancer",0,0
"V17","0.2","0.8","non_cancer",0,0
"V18","0.2","0.8","non_cancer",0,0
"V19","0.2","0.8","non_cancer",0,0
"V20","0.2","0.8","non_cancer",0,0
"V21","0.2","0.8","non_cancer",0,0
"V22","0","1","non_cancer",0,0
"V23","0.2","0.8","non_cancer",0,0
"V24","0.2","0.8","non_cancer",0,0
"V25","0","1","non_cancer",0,0
"V26","0.2","0.8","non_cancer",0,0
"V27","0.2","0.8","non_cancer",0,0
"V28","0","1","non_cancer",0,0
"V29","0.2","0.8","non_cancer",0,0
"V30","0.2","0.8","non_cancer",0,0
"V31","0","1","non_cancer",0,0
"V32","0.2","0.8","non_cancer",0,0
"V33","0.2","0.8","non_cancer",0,0
"V34","0.4","0.6","non_cancer",0,0
"V35","0.4","0.6","non_cancer",0,0
"V36","0.2","0.8","non_cancer",0,0
"V37","0.2","0.8","non_cancer",0,0
"V38","0.4","0.6","non_cancer",0,0
"V39","0.2","0.8","non_cancer",0,0
"V40","0.4","0.6","non_cancer",0,0
"V41","0.2","0.8","non_cancer",0,0
"V42","0.2","0.8","non_cancer",0,0
"V43","0.2","0.8","non_cancer",0,0
"V44","0.4","0.6","non_cancer",0,0
"V45","0.2","0.8","non_cancer",0,0
"V46","0.2","0.8","non_cancer",0,0
"V47","0.2","0.8","non_cancer",0,0
"V48","0.2","0.8","non_cancer",0,0
"V49","0.2","0.8","non_cancer",0,0
"V50","0.2","0.8","non_cancer",0,0
"V51","0.2","0.8","non_cancer",0,0
"V52","0.2","0.8","non_cancer",0,0
"V53","0.2","0.8","non_cancer",0,0
"V54","0.4","0.6","non_cancer",0,0
"V55","0.2","0.8","non_cancer",0,0
"V56","0.4","0.6","non_cancer",0,0
"V57","0.2","0.8","non_cancer",0,0
"V58","0.2","0.8","non_cancer",0,0
"V59","0.2","0.8","non_cancer",0,0
"V60","0.2","0.8","non_cancer",0,0
"V61","0.2","0.8","non_cancer",0,0
"V62","0.2","0.8","non_cancer",0,0
"V63","0.2","0.8","non_cancer",0,0
"V64","0.2","0.8","non_cancer",0,0
"V65","0.4","0.6","non_cancer",0,0
"V66","0.2","0.8","non_cancer",0,0
"V67","0.2","0.8","non_cancer",0,0
"V68","0.4","0.6","non_cancer",0,0
"V69","0.4","0.6","non_cancer",0,0
"V70","0.2","0.8","non_cancer",0,0
"V71","0.2","0.8","non_cancer",0,0
"V72","0.2","0.8","non_cancer",0,0
"V73","0.2","0.8","non_cancer",0,0
"V74","0.2","0.8","non_cancer",0,0
"V75","0.2","0.8","non_cancer",0,0
"V76","0.2","0.8","non_cancer",0,0
"V77","0.2","0.8","non_cancer",0,0
"V78","0.2","0.8","non_cancer",0,0
"V79","0.2","0.8","non_cancer",0,0
"V80","0.2","0.8","non_cancer",0,0
"V81","0.2","0.8","non_cancer",0,0
"V82","0.2","0.8","non_cancer",0,0
"V83","0.4","0.6","non_cancer",0,0
"V84","0.2","0.8","non_cancer",0,0
"V85","0.2","0.8","non_cancer",0,0
"V86","0.2","0.8","non_cancer",0,0
"V87","0.2","0.8","non_cancer",0,0
"V88","0.2","0.8","non_cancer",0,0
