"Sample","freq_cancer","freq_non_cancer","pred_label","pred","label"
"GSM4555887@122436474293534","0","1","non_cancer",0,0
"GSM4555887@126293995019493","0","1","non_cancer",0,0
"GSM4555887@126776224429805","0","1","non_cancer",0,0
"GSM4555887@130529113331492","0","1","non_cancer",0,0
"GSM4555887@131217382554974","0","1","non_cancer",0,0
"GSM4555887@133829917261211","0","1","non_cancer",0,0
"GSM4555887@135149155997598","0","1","non_cancer",0,0
"GSM4555887@156933499049892","0","1","non_cancer",0,0
"GSM4555887@157562550020918","0","1","non_cancer",0,0
"GSM4555887@160990114531566","0","1","non_cancer",0,0
"GSM4555887@161548563340700","0","1","non_cancer",0,0
"GSM4555887@162001533232987","0","1","non_cancer",0,0
"GSM4555887@165860320430819","0","1","non_cancer",0,0
"GSM4555887@166290890898331","0","1","non_cancer",0,0
"GSM4555887@166402847264043","0","1","non_cancer",0,0
"GSM4555887@169579780664243","0","1","non_cancer",0,0
"GSM4555887@169768847326436","0","1","non_cancer",0,0
"GSM4555887@170344418594227","0","1","non_cancer",0,0
"GSM4555887@170660098927389","0","1","non_cancer",0,0
"GSM4555887@170877902534508","0","1","non_cancer",0,0
"GSM4555887@191026802317029","0","1","non_cancer",0,0
"GSM4555887@191026814969781","0","1","non_cancer",0,0
"GSM4555887@191215632018284","0","1","non_cancer",0,0
"GSM4555887@191647322094430","0","1","non_cancer",0,0
"GSM4555887@191691434190693","0","1","non_cancer",0,0
"GSM4555887@192121111530917","0","1","non_cancer",0,0
"GSM4555887@192718898383645","0","1","non_cancer",0,0
"GSM4555887@192806944664286","0.2","0.8","non_cancer",0,0
"GSM4555887@195547389877083","0","1","non_cancer",0,0
"GSM4555887@196527728846685","0","1","non_cancer",0,0
"GSM4555887@197145251506406","0","1","non_cancer",0,0
"GSM4555887@199865979296173","0","1","non_cancer",0,0
"GSM4555887@200561480817958","0","1","non_cancer",0,0
"GSM4555887@228042070211427","0","1","non_cancer",0,0
"GSM4555887@230732687062942","0.2","0.8","non_cancer",0,0
"GSM4555887@231270765940012","0","1","non_cancer",0,0
"GSM4555887@231822817979171","0","1","non_cancer",0,0
"GSM4555887@231891434661798","0","1","non_cancer",0,0
"GSM4555887@232261741046619","0","1","non_cancer",0,0
"GSM4555887@232311370659691","0.2","0.8","non_cancer",0,0
