"Row.names","class","confidentNormal","pred","label","freq_cancer","freq_non_cancer"
"Br11_1","normal",NA,0,1,NA,NA
"Br11_10","normal",NA,0,1,NA,NA
"Br11_11","normal",NA,0,1,NA,NA
"Br11_13","normal",NA,0,0,NA,NA
"Br11_14","normal","yes",0,0,NA,NA
"Br11_15","normal","yes",0,0,NA,NA
"Br11_17","normal","yes",0,1,NA,NA
"Br11_18","normal",NA,0,1,NA,NA
"Br11_19","normal","yes",0,1,NA,NA
"Br11_2","normal",NA,0,1,NA,NA
"Br11_3","normal",NA,0,1,NA,NA
"Br11_4","normal",NA,0,1,NA,NA
"Br11_6","normal",NA,0,1,NA,NA
"Br11_7","normal",NA,0,1,NA,NA
"Br11_8","normal",NA,0,1,NA,NA
"Br11_9","normal",NA,0,1,NA,NA
"Br16_1","tumor",NA,1,1,NA,NA
"Br16_2","normal",NA,0,1,NA,NA
"Br16_3","tumor",NA,1,1,NA,NA
"Br16_4","tumor",NA,1,1,NA,NA
"Br16_5","tumor",NA,1,1,NA,NA
"Br16_6","tumor",NA,1,1,NA,NA
"Br16_7","normal",NA,0,0,NA,NA
"Br16_8","normal",NA,0,0,NA,NA
"Br16_AC1","tumor",NA,1,1,NA,NA
"Br16_AC10","tumor",NA,1,1,NA,NA
"Br16_AC12","tumor",NA,1,1,NA,NA
"Br16_AC13","tumor",NA,1,1,NA,NA
"Br16_AC14","tumor",NA,1,1,NA,NA
"Br16_AC15","tumor",NA,1,1,NA,NA
"Br16_AC16","tumor",NA,1,1,NA,NA
"Br16_AC17","tumor",NA,1,1,NA,NA
"Br16_AC18","tumor",NA,1,1,NA,NA
"Br16_AC19","tumor",NA,1,1,NA,NA
"Br16_AC20","tumor",NA,1,1,NA,NA
"Br16_AC3","tumor",NA,1,1,NA,NA
"Br16_AC33","tumor",NA,1,1,NA,NA
"Br16_AC34","tumor",NA,1,1,NA,NA
"Br16_AC35","tumor",NA,1,1,NA,NA
"Br16_AC37","tumor",NA,1,1,NA,NA
"Br16_AC38","tumor",NA,1,1,NA,NA
"Br16_AC39","tumor",NA,1,1,NA,NA
"Br16_AC4","tumor",NA,1,1,NA,NA
"Br16_AC40","tumor",NA,1,1,NA,NA
"Br16_AC5","tumor",NA,1,1,NA,NA
"Br16_AC6","tumor",NA,1,1,NA,NA
"Br16_AC7","tumor",NA,1,1,NA,NA
"Br16_AC8","tumor",NA,1,1,NA,NA
"Br16_AC9","tumor",NA,1,1,NA,NA
"Br16_B10","tumor",NA,1,1,NA,NA
"Br16_B11","tumor",NA,1,1,NA,NA
"Br16_B12","tumor",NA,1,1,NA,NA
"Br16_B14","tumor",NA,1,1,NA,NA
"Br16_B16","tumor",NA,1,1,NA,NA
"Br16_B17","tumor",NA,1,1,NA,NA
"Br16_B19","tumor",NA,1,1,NA,NA
"Br16_B2","tumor",NA,1,1,NA,NA
"Br16_B20","tumor",NA,1,1,NA,NA
"Br16_B22","tumor",NA,1,1,NA,NA
"Br16_B23","tumor",NA,1,1,NA,NA
"Br16_B24","tumor",NA,1,1,NA,NA
"Br16_B25","tumor",NA,1,1,NA,NA
"Br16_B26","tumor",NA,1,1,NA,NA
"Br16_B28","tumor",NA,1,1,NA,NA
"Br16_B29","tumor",NA,1,1,NA,NA
"Br16_B3","tumor",NA,1,1,NA,NA
"Br16_B30","tumor",NA,1,1,NA,NA
"Br16_B31","tumor",NA,1,1,NA,NA
"Br16_B32","tumor",NA,1,1,NA,NA
"Br16_B33","tumor",NA,1,1,NA,NA
"Br16_B34","tumor",NA,1,1,NA,NA
"Br16_B4","tumor",NA,1,1,NA,NA
"Br16_B45","tumor",NA,1,1,NA,NA
"Br16_B46","tumor",NA,1,1,NA,NA
"Br16_B48","tumor",NA,1,1,NA,NA
"Br16_B49","tumor",NA,1,1,NA,NA
"Br16_B5","tumor",NA,1,1,NA,NA
"Br16_B50","tumor",NA,1,1,NA,NA
"Br16_B51","tumor",NA,1,1,NA,NA
"Br16_B52","tumor",NA,1,1,NA,NA
"Br16_B53","tumor",NA,1,1,NA,NA
"Br16_B55","tumor",NA,1,1,NA,NA
"Br16_B56","tumor",NA,1,1,NA,NA
"Br16_B57","tumor",NA,1,1,NA,NA
"Br16_B58","tumor",NA,1,1,NA,NA
"Br16_B59","tumor",NA,1,1,NA,NA
"Br16_B6","tumor",NA,1,1,NA,NA
"Br16_B60","tumor",NA,1,1,NA,NA
"Br16_B61","tumor",NA,1,1,NA,NA
"Br16_B7","tumor",NA,1,1,NA,NA
"Br16_B8","tumor",NA,1,1,NA,NA
"Br16_C1","tumor",NA,1,1,NA,NA
"Br16_C10","tumor",NA,1,1,NA,NA
"Br16_C11","tumor",NA,1,1,NA,NA
"Br16_C12","tumor",NA,1,1,NA,NA
"Br16_C13","tumor",NA,1,1,NA,NA
"Br16_C15","tumor",NA,1,1,NA,NA
