"Sample","freq_cancer","freq_non_cancer","pred_label","pred","label"
"V1","0.4","0.6","non_cancer",0,0
"V2","0.2","0.8","non_cancer",0,0
"V3","0","1","non_cancer",0,0
"V4","0","1","non_cancer",0,0
"V5","0.2","0.8","non_cancer",0,0
"V6","0","1","non_cancer",0,0
"V7","0.4","0.6","non_cancer",0,0
"V8","0.2","0.8","non_cancer",0,0
"V9","0.2","0.8","non_cancer",0,0
"V10","0.2","0.8","non_cancer",0,0
"V11","0.2","0.8","non_cancer",0,0
"V12","0.2","0.8","non_cancer",0,0
"V13","0","1","non_cancer",0,0
"V14","0","1","non_cancer",0,0
"V15","0.2","0.8","non_cancer",0,0
"V16","0.2","0.8","non_cancer",0,0
"V17","0.2","0.8","non_cancer",0,0
"V18","0.2","0.8","non_cancer",0,0
"V19","0.2","0.8","non_cancer",0,0
"V20","0.2","0.8","non_cancer",0,0
"V21","0.2","0.8","non_cancer",0,0
"V22","0.2","0.8","non_cancer",0,0
"V23","0","1","non_cancer",0,0
"V24","0.2","0.8","non_cancer",0,0
"V25","0.6","0.4","cancer",1,1
"V26","0.8","0.2","cancer",1,1
"V27","0.8","0.2","cancer",1,1
"V28","0.4","0.6","non_cancer",0,1
"V29","1","0","cancer",1,1
"V30","0.8","0.2","cancer",1,1
"V31","0.8","0.2","cancer",1,1
"V32","1","0","cancer",1,1
"V33","0.8","0.2","cancer",1,1
"V34","1","0","cancer",1,1
"V35","0.8","0.2","cancer",1,1
"V36","0.8","0.2","cancer",1,1
"V37","0.8","0.2","cancer",1,1
"V38","0.8","0.2","cancer",1,1
"V39","0.6","0.4","cancer",1,1
"V40","0.4","0.6","non_cancer",0,1
"V41","0.8","0.2","cancer",1,1
"V42","0.6","0.4","cancer",1,1
"V43","0.8","0.2","cancer",1,1
"V44","0.8","0.2","cancer",1,1
"V45","1","0","cancer",1,1
"V46","0.8","0.2","cancer",1,1
"V47","0.8","0.2","cancer",1,1
"V48","0.6","0.4","cancer",1,1
"V49","1","0","cancer",1,1
"V50","0.8","0.2","cancer",1,1
"V51","0.8","0.2","cancer",1,1
"V52","1","0","cancer",1,1
"V53","1","0","cancer",1,1
"V54","0.8","0.2","cancer",1,1
"V55","0.6","0.4","cancer",1,1
"V56","1","0","cancer",1,1
"V57","0.6","0.4","cancer",1,1
"V58","1","0","cancer",1,1
"V59","0.8","0.2","cancer",1,1
"V60","0.6","0.4","cancer",1,1
"V61","0.8","0.2","cancer",1,1
"V62","1","0","cancer",1,1
"V63","0.8","0.2","cancer",1,1
"V64","0.8","0.2","cancer",1,1
"V65","0.2","0.8","non_cancer",0,1
"V66","1","0","cancer",1,1
"V67","1","0","cancer",1,1
"V68","0.8","0.2","cancer",1,1
"V69","1","0","cancer",1,1
"V70","0.8","0.2","cancer",1,1
"V71","0.8","0.2","cancer",1,1
"V72","1","0","cancer",1,1
"V73","0.8","0.2","cancer",1,1
"V74","0.6","0.4","cancer",1,1
"V75","0.6","0.4","cancer",1,1
"V76","0.8","0.2","cancer",1,1
"V77","0.6","0.4","cancer",1,1
"V78","0.8","0.2","cancer",1,1
"V79","0.6","0.4","cancer",1,1
"V80","1","0","cancer",1,1
"V81","1","0","cancer",1,1
"V82","0.6","0.4","cancer",1,1
"V83","0.8","0.2","cancer",1,1
"V84","1","0","cancer",1,1
"V85","0.6","0.4","cancer",1,1
"V86","0.8","0.2","cancer",1,1
"V87","0.8","0.2","cancer",1,1
"V88","0.8","0.2","cancer",1,1
"V89","0.8","0.2","cancer",1,1
"V90","0.8","0.2","cancer",1,1
"V91","1","0","cancer",1,1
"V92","1","0","cancer",1,1
"V93","0.4","0.6","non_cancer",0,1
"V94","0.6","0.4","cancer",1,1
"V95","0.8","0.2","cancer",1,1
"V96","0.8","0.2","cancer",1,1
"V97","0.8","0.2","cancer",1,1
"V98","1","0","cancer",1,1
"V99","0.6","0.4","cancer",1,1
"V100","0.8","0.2","cancer",1,1
"V101","1","0","cancer",1,1
"V102","0.8","0.2","cancer",1,1
"V103","0.8","0.2","cancer",1,1
"V104","0.4","0.6","non_cancer",0,1
"V105","1","0","cancer",1,1
"V106","0.6","0.4","cancer",1,1
"V107","1","0","cancer",1,1
"V108","1","0","cancer",1,1
"V109","0.6","0.4","cancer",1,1
"V110","0.8","0.2","cancer",1,1
"V111","1","0","cancer",1,1
"V112","1","0","cancer",1,1
"V113","1","0","cancer",1,1
"V114","1","0","cancer",1,1
"V115","0.6","0.4","cancer",1,1
"V116","0.8","0.2","cancer",1,1
"V117","1","0","cancer",1,1
"V118","0.6","0.4","cancer",1,1
"V119","0.8","0.2","cancer",1,1
"V120","1","0","cancer",1,1
"V121","1","0","cancer",1,1
"V122","1","0","cancer",1,1
"V123","0.8","0.2","cancer",1,1
"V124","0.8","0.2","cancer",1,1
"V125","1","0","cancer",1,1
"V126","1","0","cancer",1,1
"V127","0.8","0.2","cancer",1,1
"V128","0.8","0.2","cancer",1,1
"V129","1","0","cancer",1,1
"V130","0.4","0.6","non_cancer",0,1
"V131","0.8","0.2","cancer",1,1
"V132","0.6","0.4","cancer",1,1
"V133","0.6","0.4","cancer",1,1
"V134","1","0","cancer",1,1
"V135","0.8","0.2","cancer",1,1
"V136","0.6","0.4","cancer",1,1
"V137","1","0","cancer",1,1
"V138","0.8","0.2","cancer",1,1
"V139","1","0","cancer",1,1
"V140","0.8","0.2","cancer",1,1
"V141","0.6","0.4","cancer",1,1
"V142","0.8","0.2","cancer",1,1
"V143","0.8","0.2","cancer",1,1
"V144","0.8","0.2","cancer",1,1
"V145","1","0","cancer",1,1
"V146","1","0","cancer",1,1
"V147","1","0","cancer",1,1
"V148","1","0","cancer",1,1
"V149","1","0","cancer",1,1
"V150","0.6","0.4","cancer",1,1
"V151","0.8","0.2","cancer",1,1
"V152","0.6","0.4","cancer",1,1
"V153","0.2","0.8","non_cancer",0,1
"V154","0.6","0.4","cancer",1,1
"V155","1","0","cancer",1,1
"V156","1","0","cancer",1,1
"V157","0.8","0.2","cancer",1,1
"V158","0.8","0.2","cancer",1,1
"V159","0.8","0.2","cancer",1,1
"V160","0.6","0.4","cancer",1,1
"V161","0.2","0.8","non_cancer",0,1
"V162","0.8","0.2","cancer",1,1
"V163","1","0","cancer",1,1
"V164","1","0","cancer",1,1
"V165","0.6","0.4","cancer",1,1
"V166","0.8","0.2","cancer",1,1
"V167","1","0","cancer",1,1
"V168","0.8","0.2","cancer",1,1
"V169","0.6","0.4","cancer",1,1
"V170","1","0","cancer",1,1
"V171","1","0","cancer",1,1
"V172","0.8","0.2","cancer",1,1
"V173","1","0","cancer",1,1
"V174","1","0","cancer",1,1
"V175","0.4","0.6","non_cancer",0,1
"V176","1","0","cancer",1,1
"V177","0.8","0.2","cancer",1,1
"V178","0.8","0.2","cancer",1,1
"V179","1","0","cancer",1,1
